rank,rel_path,suffix,size_bytes,source_kind,score,keyword_hits,excerpt
285,mvp_qaic_py/lexique_method_prompt_context.py,.py,10106,PROMPT_RELATED_SOURCE_CANDIDATE,62,portfolio|revolut|risk|risque|decision|path_prompt_bonus,"risk_notes"") or item.get(""limits"")), ""public_safe"": item.get(""public_safe"", True) is not False, } ) return rows def match_lexique_context( *, user_prompt: str, portfolio_assets: list[str] | None, lexique_items: list[dict[str, Any]], ) -> list[dict[str, Any]]: prompt_lower = _lower(user_prompt) asset_set = {_lower(asset) for asset in portfolio_assets or [] if _norm(asset)} matched: list[dict[str, Any]] = [] for item in lexique_items: terms = [_lower(item.get(""term""))] terms.extend(_lower(alias) for alias in item.get(""aliases"", [])) found = False for term in terms: if term and (term in prompt_lower or term in asset_set): found = True break if found and item.get(""public_safe"", True): matched.append(item) return matched def match_method_context( *, user_prompt: str, method_items: list[dict[str, Any]], ) -> list[dict[str, Any]]: prompt_lower = _lower(user_prompt) matched: list[dict[str, Any]]"
286,05_EXPORTS/P158_R5_AUTHORIZE_AND_APPLY_PROMPT_PATCH_MANUAL_GATE_20260623_165856/P158_R5_HANDOFF.md,.md,400,REAL_CASE_CORRECTION_CHAIN_REFERENCE,62,gem|image|no broker|no order|no sizing|path_prompt_bonus,"# P158-R5 — Manual Prompt Patch Applied Status: `P158_R5_MANUAL_PROMPT_PATCH_APPLIED_REVIEW_ONLY` Prompt source: `mvp_qaic_py\multimodal_gem_image_prompt_usd_contract.py` Insertion mode: `inserted_inside_prompt_hard_rules` Safety: no Sheets write, no public deploy, no Apps Script, no CLASP, no broker, no order, no sizing. Next: `P159_PROMPT_PATCH_RUNTIME_SMOKE_OR_ROLLBACK_GATE`."
287,05_EXPORTS/P130_OPERATOR_E2E_IMAGE_PROMPT_LOOP_20260622_164559/P130_P129_BRIDGE/P129_IMAGE_TO_PROMPT_BRIDGE_REPORT.md,.md,860,EXPORT_ARCHIVE_REFERENCE,62,portfolio|capture|image|human_review|path_prompt_bonus,"_TEMPLATE.md` - human_review_only: `true` - manual_transcription_required: `true` - no_ocr_claim: `true` - no_automated_visual_extraction: `true` - no_invented_portfolio_data: `true` - no_sheet_write: `true` ## Review rows - MISSING_DATA | MANUAL_TRANSCRIPTION_PENDING | Fill symbol, quantity, and value_eur manually before using the P124 input."
288,05_EXPORTS/P130_OPERATOR_E2E_IMAGE_PROMPT_LOOP_20260622_164559/P130_E2E_CHECKLIST.csv,.csv,482,EXPORT_ARCHIVE_REFERENCE,62,gem|capture|image|human_review|path_prompt_bonus,"ES,LOCAL_ONLY,READY 2,P129 bridge generated P124-compatible input,YES,MANUAL_TRANSCRIPTION_REQUIRED,E2E_WAITING_FOR_MANUAL_TRANSCRIPTION 3,Copy/paste prompt to GEM manually,YES,HUMAN_REVIEW_ONLY,OPERATOR_ACTION 4,Paste GEM response into gem_response.txt,YES,NO_AUTO_APPLY_GEM_RESPONSE,OPERATOR_ACTION 5,Run P125 review UX,YES,NO_SHEET_WRITE,READY 6,Run P126 daily registry,YES,LOCAL_REGISTRY_ONLY,READY"
289,05_EXPORTS/P129_R1_IMAGE_TO_PROMPT_MANUAL_TRANSCRIPTION_BRIDGE_20260622_163027/P129_IMAGE_TO_PROMPT_BRIDGE_REPORT.md,.md,860,EXPORT_ARCHIVE_REFERENCE,62,portfolio|capture|image|human_review|path_prompt_bonus,"_TEMPLATE.md` - human_review_only: `true` - manual_transcription_required: `true` - no_ocr_claim: `true` - no_automated_visual_extraction: `true` - no_invented_portfolio_data: `true` - no_sheet_write: `true` ## Review rows - MISSING_DATA | MANUAL_TRANSCRIPTION_PENDING | Fill symbol, quantity, and value_eur manually before using the P124 input."
290,05_EXPORTS/P128_PROMPT_INPUT_IMAGE_CAPTURE_HUMAN_REVIEW_20260622_161704/P128_README.md,.md,311,EXPORT_ARCHIVE_REFERENCE,62,portfolio|capture|image|human_review|path_prompt_bonus,# P128 Prompt Input Image Capture This pack supports portfolio screenshot/image capture for manual prompt preparation. It only creates a local inbox and human-review transcription templates. No OCR is performed or claimed. No automatic visual extraction is performed. No portfolio data is invented.
291,05_EXPORTS/P128_PROMPT_INPUT_IMAGE_CAPTURE_HUMAN_REVIEW_20260622_161704/P128_OPERATOR_VISUAL_NOTES_TEMPLATE.md,.md,317,EXPORT_ARCHIVE_REFERENCE,62,portfolio|capture|image|human_review|path_prompt_bonus,# P128 Operator Visual Notes Template image_file_name: image_source: capture_datetime_local: portfolio_platform_visible: assets_visible: values_visible: unclear_elements: manual_review_notes: Safety: - HUMAN_REVIEW_ONLY - NO_OCR_CLAIM - NO_AUTOMATED_VISUAL_EXTRACTION - NO_INVENTED_PORTFOLIO_DATA
292,05_EXPORTS/P128_PROMPT_INPUT_IMAGE_CAPTURE_HUMAN_REVIEW_20260622_161704/P128_IMAGE_CAPTURE_INBOX/README.md,.md,242,EXPORT_ARCHIVE_REFERENCE,62,portfolio|capture|image|human_review|path_prompt_bonus,"# P128 Image Capture Inbox Place portfolio screenshots/images here. Allowed extensions: .png, .jpg, .jpeg, .webp, .gif, .bmp, .tif, .tiff Do not assume values from the image automatically. Use the manual transcription template."
293,05_EXPORTS/P127_OPERATOR_RUN_SHORTCUT_20260622_161241/P127_SHORTCUT_CONTRACT.json,.json,1481,EXPORT_ARCHIVE_REFERENCE,62,gem|portfolio|revolut|json|human_review,"order"", ""cancel order"", ""replace order"", ""auto-size position"", ""access Revolut X real account from MVP"", ""auto-apply GEM response"" ], ""operator_boundaries"": [ ""portfolio_input.txt is filled manually"", ""GEM prompt is pasted manually"", ""GEM response is pasted manually"", ""all outputs remain local"" ], ""outputs"": [ ""P127_OPERATOR_RUN_SHORTCUT.ps1"", ""P127_ONE_COMMAND_OPERATOR_GUIDE.md"", ""P127_OPERATOR_DAILY_RUNBOOK.md"", ""P127_SHORTCUT_CHECKLIST.csv"", ""P127_SHORTCUT_CONTRACT.json"", ""P127_SHORTCUT_MANIFEST.json"", ""P127_README.md"" ], ""purpose"": ""Provide one local operator shortcut to prepare P124 input, run P125 review, and refresh P126 registry."", ""safety_markers"": [ ""LOCAL_ONLY"", ""OPERATOR_SHORTCUT_ONLY"", ""HUMAN_REVIEW_ONLY"", ""NO_INDEX_EDIT"", ""NO_CLASP"", ""NO_APPS_SCRIPT_EXECUTION"", ""NO_SHEET_WRITE"", ""NO_PUBLIC_DEPLOY"", ""NO_BROKER"", ""NO_ORDER"", ""NO_CANCEL"", ""NO_REPLACE_ORDER"", ""NO_AUTO_SIZING"","
294,05_EXPORTS/P125_REAL_GEM_MANUAL_TEST_REVIEW_UX_20260622_154321/P125_REVIEW_CONTRACT.json,.json,1360,EXPORT_ARCHIVE_REFERENCE,62,gem|portfolio|revolut|json|human_review,"execution"", ""order_execution"", ""cancel_order"", ""replace_order"", ""auto_sizing"", ""revolutx_real_access_from_mvp"", ""secret_logging"" ], ""inputs"": [ ""P124 folder"", ""portfolio_input.txt"", ""gem_response.txt"", ""P124_OPERATOR_COMMANDS.md"" ], ""outputs"": [ ""P125_OPERATOR_REVIEW_DASHBOARD.md"", ""P125_REAL_GEM_TEST_SUMMARY.md"", ""P125_MISSING_DATA_AND_BLOCKERS.csv"", ""P125_NEXT_ACTIONS.md"", ""P125_REVIEW_CONTRACT.json"", ""P125_RUN_MANIFEST.json"" ], ""purpose"": ""Review a P124 local input helper folder and prepare operator dashboard for real GEM manual test."", ""safety_markers"": [ ""LOCAL_ONLY"", ""HUMAN_REVIEW_ONLY"", ""REVIEW_UX_ONLY"", ""NO_INDEX_EDIT"", ""NO_CLASP"", ""NO_APPS_SCRIPT_EXECUTION"", ""NO_SHEET_WRITE"", ""NO_PUBLIC_DEPLOY"", ""NO_BROKER"", ""NO_ORDER"", ""NO_CANCEL"", ""NO_REPLACE_ORDER"", ""NO_AUTO_SIZING"", ""NO_AUTO_APPLY_GEM_RESPONSE"", ""NO_REVOLUTX_REAL_ACCESS_FROM_MVP"" ], ""status"": ""REVIEW_UX_READY"", ""version"": ""M"
295,05_EXPORTS/P124_LOCAL_INPUT_HELPER_REAL_GEM_TEST_20260622_153328/P124_INPUT_HELPER_CONTRACT.json,.json,1280,EXPORT_ARCHIVE_REFERENCE,62,gem|portfolio|revolut|json|human_review,"{ ""contract"": ""P124_LOCAL_INPUT_HELPER_REAL_GEM_TEST"", ""creates"": [ ""portfolio_input.txt"", ""gem_response.txt"", ""run_notes.md"", ""P124_OPERATOR_COMMANDS.md"", ""P124_REAL_GEM_TEST_CHECKLIST.csv"", ""P124_INPUT_HELPER_CONTRACT.json"", ""P124_INPUT_HELPER_MANIFEST.json"", ""P124_README.md"" ], ""forbidden"": [ ""auto_apply_gem_response"", ""apps_script_execution"", ""sheet_write"", ""clasp_push"", ""public_deploy"", ""broker_execution"", ""order_execution"", ""cancel_order"", ""replace_order"", ""auto_sizing"", ""revolutx_real_access_from_mvp"", ""secret_logging"" ], ""purpose"": ""Prepare a local run folder for the first real manual GEM test after P123 final docs."", ""safety_markers"": [ ""LOCAL_ONLY"", ""HUMAN_REVIEW_ONLY"", ""REAL_GEM_MANUAL_TEST_PREP_ONLY"", ""NO_INDEX_EDIT"", ""NO_CLASP"", ""NO_APPS_SCRIPT_EXECUTION"", ""NO_SHEET_WRITE"", ""NO_PUBLIC_DEPLOY"", ""NO_BROKER"", ""NO_ORDER"", ""NO_CANCEL"", ""NO_REPLACE_ORDER"", ""NO_AUTO_SIZING"", ""NO_AU"
296,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_USABILITY_REPORT.md,.md,838,EXPORT_ARCHIVE_REFERENCE,62,gem|image|human_review|human review|path_prompt_bonus,"# P117 Prompt GEM Runtime Usability Pack Report - status: EXPORTED - version: MVP_QAIC_P117_PROMPT_GEM_RUNTIME_USABILITY_PACK_0_1_0_SAFE - output_dir: G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\05_EXPORTS\P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830 - sample_runtime_pack: G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\05_EXPORTS\P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830\P117_SAMPLE_RUNTIME_PACK_PASTED_TEXT - safety: HUMAN_REVIEW_ONLY / NO_OCR_CLAIM / NO_BROKER / NO_ORDER / NO_SIZING ## Recommendation Use the pasted-text command first for daily manual tests. Use image mode only as a reference workflow, with human review required. ## Next P118_PROMPT_GEM_DAILY_OPERATOR_SHORTCUT_OR_P117B_REVIEW"
297,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_SAMPLE_STRUCTURED_PORTFOLIO.json,.json,547,EXPORT_ARCHIVE_REFERENCE,62,gem|portfolio|json|human_review|path_prompt_bonus,"{ ""human_review_only"": true, ""notes"": ""Sample only. Do not infer live price, PnL, broker state, order, or sizing."", ""positions"": [ { ""asset"": ""BTC"", ""confidence"": ""manual"", ""quantity"": ""0.10"", ""value_eur"": ""6500"" }, { ""asset"": ""ETH"", ""confidence"": ""manual"", ""quantity"": ""1.20"", ""value_eur"": ""4200"" }, { ""asset"": ""USDC"", ""confidence"": ""manual"", ""quantity"": ""1000"", ""value_eur"": ""920"" } ], ""source"": ""manual_sample"" }"
298,05_EXPORTS/LOCAL_TEST_P125_REVIEW_READY_20260622_155009/P125_RUN_MANIFEST.json,.json,2356,EXPORT_ARCHIVE_REFERENCE,62,gem|portfolio|revolut|json|human_review,"r"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\LOCAL_TEST_FILLED_P124_REAL_GEM_20260622_155009"", ""portfolio_missing"": false, ""run_id"": ""LOCAL-P125-REVIEW-20260622_155009"", ""safety_markers"": [ ""LOCAL_ONLY"", ""HUMAN_REVIEW_ONLY"", ""REVIEW_UX_ONLY"", ""NO_INDEX_EDIT"", ""NO_CLASP"", ""NO_APPS_SCRIPT_EXECUTION"", ""NO_SHEET_WRITE"", ""NO_PUBLIC_DEPLOY"", ""NO_BROKER"", ""NO_ORDER"", ""NO_CANCEL"", ""NO_REPLACE_ORDER"", ""NO_AUTO_SIZING"", ""NO_AUTO_APPLY_GEM_RESPONSE"", ""NO_REVOLUTX_REAL_ACCESS_FROM_MVP"" ], ""status"": ""READY_FOR_OPERATOR_REVIEW"", ""step"": ""P125_REAL_GEM_MANUAL_TEST_REVIEW_UX_PACK"", ""version"": ""MVP_QAIC_P125_REAL_GEM_MANUAL_TEST_REVIEW_UX_0_1_0_SAFE"" }"
299,05_EXPORTS/LOCAL_TEST_P125_REVIEW_READY_20260622_155009/P125_REVIEW_CONTRACT.json,.json,1360,EXPORT_ARCHIVE_REFERENCE,62,gem|portfolio|revolut|json|human_review,"execution"", ""order_execution"", ""cancel_order"", ""replace_order"", ""auto_sizing"", ""revolutx_real_access_from_mvp"", ""secret_logging"" ], ""inputs"": [ ""P124 folder"", ""portfolio_input.txt"", ""gem_response.txt"", ""P124_OPERATOR_COMMANDS.md"" ], ""outputs"": [ ""P125_OPERATOR_REVIEW_DASHBOARD.md"", ""P125_REAL_GEM_TEST_SUMMARY.md"", ""P125_MISSING_DATA_AND_BLOCKERS.csv"", ""P125_NEXT_ACTIONS.md"", ""P125_REVIEW_CONTRACT.json"", ""P125_RUN_MANIFEST.json"" ], ""purpose"": ""Review a P124 local input helper folder and prepare operator dashboard for real GEM manual test."", ""safety_markers"": [ ""LOCAL_ONLY"", ""HUMAN_REVIEW_ONLY"", ""REVIEW_UX_ONLY"", ""NO_INDEX_EDIT"", ""NO_CLASP"", ""NO_APPS_SCRIPT_EXECUTION"", ""NO_SHEET_WRITE"", ""NO_PUBLIC_DEPLOY"", ""NO_BROKER"", ""NO_ORDER"", ""NO_CANCEL"", ""NO_REPLACE_ORDER"", ""NO_AUTO_SIZING"", ""NO_AUTO_APPLY_GEM_RESPONSE"", ""NO_REVOLUTX_REAL_ACCESS_FROM_MVP"" ], ""status"": ""REVIEW_UX_READY"", ""version"": ""M"
300,05_EXPORTS/LOCAL_TEST_FILLED_P124_REAL_GEM_20260622_155009/P124_INPUT_HELPER_CONTRACT.json,.json,1280,EXPORT_ARCHIVE_REFERENCE,62,gem|portfolio|revolut|json|human_review,"{ ""contract"": ""P124_LOCAL_INPUT_HELPER_REAL_GEM_TEST"", ""creates"": [ ""portfolio_input.txt"", ""gem_response.txt"", ""run_notes.md"", ""P124_OPERATOR_COMMANDS.md"", ""P124_REAL_GEM_TEST_CHECKLIST.csv"", ""P124_INPUT_HELPER_CONTRACT.json"", ""P124_INPUT_HELPER_MANIFEST.json"", ""P124_README.md"" ], ""forbidden"": [ ""auto_apply_gem_response"", ""apps_script_execution"", ""sheet_write"", ""clasp_push"", ""public_deploy"", ""broker_execution"", ""order_execution"", ""cancel_order"", ""replace_order"", ""auto_sizing"", ""revolutx_real_access_from_mvp"", ""secret_logging"" ], ""purpose"": ""Prepare a local run folder for the first real manual GEM test after P123 final docs."", ""safety_markers"": [ ""LOCAL_ONLY"", ""HUMAN_REVIEW_ONLY"", ""REAL_GEM_MANUAL_TEST_PREP_ONLY"", ""NO_INDEX_EDIT"", ""NO_CLASP"", ""NO_APPS_SCRIPT_EXECUTION"", ""NO_SHEET_WRITE"", ""NO_PUBLIC_DEPLOY"", ""NO_BROKER"", ""NO_ORDER"", ""NO_CANCEL"", ""NO_REPLACE_ORDER"", ""NO_AUTO_SIZING"", ""NO_AU"
301,tests/test_p138a_sheets_prompt_base_migration_candidate.py,.py,6837,CURRENT_RUNTIME_CONTRACT_REFERENCE,60,gem|portfolio|capture|json|human_review|P133|path_prompt_bonus,"ates(): values = [ [""banner"", ""metadata""], [""contract_id"", ""prompt_id"", ""prompt_detail"", ""gem_profile"", ""record_type""], [""C1"", ""prompt_01"", ""# Prompt 01"", ""GEM_PORTFOLIO_REVIEW"", ""PROMPT_CONTRACT""], [""C2"", ""prompt_02"", ""# Prompt 02"", ""GEM_MARKET_REVIEW"", ""PROMPT_VARIANT""], ] candidates = candidates_from_tab_values(values, source_tab=""📘 PROMPT_LIBRARY"") assert len(candidates) == 2 assert candidates[0].prompt_id == ""prompt_01"" assert candidates[1].record_type == ""PROMPT_VARIANT"" def test_p138a_missing_prompt_text_blocks(): row = { ""prompt_id"": ""prompt_empty"", ""gem_profile"": ""GEM_GENERAL_REVIEW"", ""record_type"": ""PROMPT_CONTRACT"", } candidate = normalize_prompt_library_row(row, source_tab=""📘 PROMPT_LIBRARY"", source_row=99) assert ""PROMPT_TEXT_MISSING"" in candidate.blockers assert candidate.p137_correction_status == ""BLOCKED_NO_PROMPT_TEXT"" assert candidate.p133_compatibility_status == ""BLOCK"
302,tests/test_local_mvp_runner_cli.py,.py,6174,SUPPORTING_PROMPT_CONTEXT,60,capture|json|human_review|review_required|risk|decision,"from __future__ import annotations import json from qaic_core.runner.cli import ( LOCAL_MVP_CLI_SAFETY_MARKERS, main, run_cli, ) def complete_trade_plan_without_price() -> dict[str, object]: return { ""signal_id"": ""SIG-BTC-CLI-001"", ""risk_guard"": ""HUMAN_REVIEW_ONLY,NO_BROKER,NO_ORDER,NO_SIZING"", ""asset"": ""BTC"", ""entry_price"": 67200, ""tp1"": 70000, ""tp2"": 73500, ""tp3"": 78000, ""stop_loss"": 65000, ""invalidation_level"": 65000, } def write_input(tmp_path, payload: object): path = tmp_path / ""trade_plan.json"" path.write_text(json.dumps(payload), encoding=""utf-8"") return path def test_run_cli_outputs_review_required_without_writing_by_default(tmp_path) -> None: input_path = write_input(tmp_path, complete_trade_plan_without_price()) exit_code, payload = run_cli( [ ""--input-json"", str(input_path), ""--run-id"", ""RUN-P71-001"", ""--mock-current-price"", ""68123.45"", ""--journal-timestamp"", ""2026-06-21T00:0"
303,tests/test_gem_loop_operator_handoff_p122.py,.py,3982,SUPPORTING_PROMPT_CONTEXT,60,gem|capture|revolut|json|human_review,"import json import subprocess import sys from mvp_qaic_py.gem_loop_operator_handoff import ( SAFETY_MARKERS, OperatorHandoffRequest, build_handoff_contract, build_ready_checklist_rows, discover_latest_smoke_dir, write_operator_handoff_pack, ) def test_p122_writes_operator_handoff_pack(tmp_path): result = write_operator_handoff_pack( OperatorHandoffRequest( output_dir=tmp_path, generated_at_utc=""2026-06-22T00:00:00Z"", notes=""unit test"", ) ) assert result[""status""] == ""HANDOFF_READY"" assert result[""stop_after_handoff""] is True assert result[""ready_check_count""] >= 6 assert (tmp_path / ""P122_OPERATOR_HANDOFF_CONTRACT.json"").exists() assert (tmp_path / ""P122_OPERATOR_HANDOFF.md"").exists() assert (tmp_path / ""P122_DAILY_OPERATOR_COMMANDS.md"").exists() assert (tmp_path / ""P122_DAILY_GEM_LOOP_RUNBOOK.md"").exists() assert (tmp_path / ""P122_READY_CHECKLIST.csv"").exists() assert (tmp_path / ""P122_"
304,tests/test_final_docs_planning_pack_p123.py,.py,7011,SUPPORTING_PROMPT_CONTEXT,60,gem|capture|revolut|json|human_review,".1"" in roadmap assert ""V1.0"" in roadmap assert ""4 à 8 semaines"" in roadmap assert ""Definition of Done V1.0"" in cdc assert result[""next""] == ""WAIT_OPERATOR_REAL_GEM_TEST_OR_P124_UI_INPUT_HELPER"" def test_p123_architecture_doc_contains_fusion_and_boundaries(tmp_path): write_final_docs_pack( FinalDocsRequest(docs_root=tmp_path / ""docs"", output_dir=tmp_path / ""export"") ) architecture = ( tmp_path / ""docs"" / ""ARCHITECTURE"" / ""🧩 MVP_QAIC_FUSION_ARCHITECTURE_CORRECTIONS.md"" ).read_text(encoding=""utf-8"") assert ""Fusion réelle"" in architecture assert ""MVP QAIC"" in architecture assert ""QAIC backend"" in architecture assert ""NO_REVOLUTX_REAL_ACCESS_FROM_MVP"" in architecture def test_p123_drive_rangement_doc_is_non_destructive(tmp_path): write_final_docs_pack( FinalDocsRequest(docs_root=tmp_path / ""docs"", output_dir=tmp_path / ""export"") ) drive = ( tmp_path / ""docs"" / ""DRIVE_RANGEMENT"" / ""🗂️ MVP_QAIC"
305,tests/test_decision_journal.py,.py,5891,SUPPORTING_PROMPT_CONTEXT,60,json|human_review|human review|review_required|risk|decision,"from __future__ import annotations import json from qaic_core.decision_journal import ( DECISION_JOURNAL_SAFETY_MARKERS, build_decision_journal_entry, decision_journal_entry_to_dict, journal_write_result_to_dict, summarize_decision_journal, write_decision_journal_jsonl, ) from qaic_core.decision_journal.journal import validate_decision_journal_entry def complete_runtime_record() -> dict[str, object]: return { ""signal_id"": ""SIG-BTC-001"", ""asset"": ""BTC"", ""decision_status"": ""REVIEW_REQUIRED"", ""human_decision_only"": True, ""no_order_no_sizing"": True, ""risk_guard"": ""HUMAN_REVIEW_ONLY,NO_BROKER,NO_ORDER,NO_SIZING"", ""missing_data"": [], ""blockers"": [], } def test_build_decision_journal_entry_from_runtime_record() -> None: entry = build_decision_journal_entry( complete_runtime_record(), run_id=""RUN-001"", timestamp=""2026-06-21T00:00:00+00:00"", ) payload = decision_journal_entry_to_dict(entry) asser"
306,mvp_qaic_py/release/operational_cockpit_live_write_evidence.py,.py,6658,SUPPORTING_PROMPT_CONTEXT,60,portfolio|revolut|json|risk|decision|no broker,"low_journal"", ""queue_control"", ""benchmark_ai_trade"", ""prompt_quality"", ""prompt_improvement"", ""prompt_library"", ""lexique"", ""methods"", ""signals"", ""risk_guards"", ""portfolio_context"", ""revolut_x_readonly"", ""operator_acceptance"", ""backlog_selector"", ], ""write_result"": { ""sheet_created_or_updated"": True, ""sheet_view_write_executed"": True, ""old_static_rows_cleared"": True, ""readback_verified"": True, ""decision_bar_present"": True, ""action_now_present"": True, ""real_metric_gaps_declared"": True, }, ""next_real_work"": [ ""P100B read benchmark pass/fail counts"", ""P100B read prompt quality blockers and missing data"", ""P100B read lexique/method/signal/risk readiness counts"", ""operator acceptance smoke"", ], ""decision_journal_write_in_p100a"": False, ""apps_script_execution"": False, ""clasp_push"": False, ""broker_execution"": False, ""order_execution"": False, ""auto_sizing_execution"": False, ""trading_action"": False"
307,mvp_qaic_py/release/cockpit_sheets_live_write_evidence.py,.py,4967,SUPPORTING_PROMPT_CONTEXT,60,portfolio|revolut|json|risk|decision|no broker,"cklog"", ""prompt_library_readiness"", ""lexique_readiness"", ""method_library_status"", ""trade_plan_methods_status"", ""signal_library_coverage"", ""risk_guard_status"", ""portfolio_snapshot_status"", ""revolut_readonly_status"", ], ""sheet_created_or_updated"": True, ""sheet_view_write_executed"": True, ""decision_journal_write_in_p98g"": False, ""apps_script_execution"": False, ""clasp_push"": False, ""broker_execution"": False, ""order_execution"": False, ""auto_sizing_execution"": False, ""trading_action"": False, } def build_p98g_cockpit_sheets_live_write_evidence() -> dict[str, Any]: payload = dict(P98G_COCKPIT_SHEETS_WRITE) payload[""created_at""] = datetime.now(timezone.utc).isoformat() payload[""next""] = NEXT_STEP return payload def assert_p98g_cockpit_sheets_live_write_safe(payload: dict[str, Any]) -> None: if payload[""status""] != P98G_STATUS: raise ValueError(f""P98G evidence not OK: {payload['status']}"") if payl"
